reference,company_reference,date,internal_value,n_assets,web_group_checker_httptohttps__sev_total_cnt_INFO,web_group_checker_httptohttps__sev_total_cnt_LOW,web_group_checker_httptohttps__sev_total_cnt_MEDIUM,web_group_checker_httptohttps__sev_total_cnt_HIGH,web_group_checker_httptohttps__sev_total_cnt_CRITICAL,web_group_checker_hsts__sev_total_cnt_INFO,web_group_checker_hsts__sev_total_cnt_LOW,web_group_checker_hsts__sev_total_cnt_MEDIUM,web_group_checker_hsts__sev_total_cnt_HIGH,web_group_checker_hsts__sev_total_cnt_CRITICAL,web_group_checker_referrerpolicy__sev_total_cnt_INFO,web_group_checker_referrerpolicy__sev_total_cnt_LOW,web_group_checker_referrerpolicy__sev_total_cnt_MEDIUM,web_group_checker_referrerpolicy__sev_total_cnt_HIGH,web_group_checker_referrerpolicy__sev_total_cnt_CRITICAL,web_group_checker_cspbaseline__sev_total_cnt_INFO,web_group_checker_cspbaseline__sev_total_cnt_LOW,web_group_checker_cspbaseline__sev_total_cnt_MEDIUM,web_group_checker_cspbaseline__sev_total_cnt_HIGH,web_group_checker_cspbaseline__sev_total_cnt_CRITICAL,web_group_checker_xfoxcto__sev_total_cnt_INFO,web_group_checker_xfoxcto__sev_total_cnt_LOW,web_group_checker_xfoxcto__sev_total_cnt_MEDIUM,web_group_checker_xfoxcto__sev_total_cnt_HIGH,web_group_checker_xfoxcto__sev_total_cnt_CRITICAL,web_group_checker_certificaterotation__sev_total_cnt_INFO,web_group_checker_certificaterotation__sev_total_cnt_LOW,web_group_checker_certificaterotation__sev_total_cnt_MEDIUM,web_group_checker_certificaterotation__sev_total_cnt_HIGH,web_group_checker_certificaterotation__sev_total_cnt_CRITICAL,web_group_checker_tlslegacy__sev_total_cnt_INFO,web_group_checker_tlslegacy__sev_total_cnt_LOW,web_group_checker_tlslegacy__sev_total_cnt_MEDIUM,web_group_checker_tlslegacy__sev_total_cnt_HIGH,web_group_checker_tlslegacy__sev_total_cnt_CRITICAL,web_group_checker_weakciphers__sev_total_cnt_INFO,web_group_checker_weakciphers__sev_total_cnt_LOW,web_group_checker_weakciphers__sev_total_cnt_MEDIUM,web_group_checker_weakciphers__sev_total_cnt_HIGH,web_group_checker_weakciphers__sev_total_cnt_CRITICAL,web_group_checker_sslvulns__sev_total_cnt_INFO,web_group_checker_sslvulns__sev_total_cnt_LOW,web_group_checker_sslvulns__sev_total_cnt_MEDIUM,web_group_checker_sslvulns__sev_total_cnt_HIGH,web_group_checker_sslvulns__sev_total_cnt_CRITICAL,synth_feature_00,synth_feature_01,synth_feature_02,synth_feature_03,synth_feature_04,synth_feature_05,synth_feature_06,synth_feature_07,synth_feature_08,synth_feature_09,synth_feature_10,synth_feature_11,synth_feature_12,synth_feature_13,synth_feature_14,synth_feature_15,synth_feature_16,synth_feature_17,synth_feature_18,synth_feature_19,synth_feature_20,synth_feature_21,synth_feature_22,synth_feature_23,synth_feature_24,synth_feature_25,synth_feature_26,synth_feature_27,synth_feature_28,synth_feature_29,synth_feature_30,synth_feature_31,synth_feature_32,synth_feature_33,synth_feature_34,synth_feature_35,synth_feature_36,synth_feature_37,synth_feature_38,synth_feature_39
synth-org-0168-snap-003,synth-org-0168,2024-03-31,50.6,94.0,24.0,0.0,17.0,33.0,8.0,15.0,15.0,33.0,6.0,19.0,14.0,5.0,27.0,6.0,28.0,8.0,21.0,19.0,9.0,33.0,39.0,27.0,31.0,34.0,2.0,28.0,38.0,24.0,16.0,34.0,37.0,19.0,5.0,11.0,13.0,0.0,0.0,0.0,19.0,16.0,4.0,28.0,6.0,3.0,3.0,1.5964374517489497,-2.187931444457971,-0.5725172621224075,3.5806727321869953,3.3412050229876704,-0.7358493387672551,2.588068488978402,-4.2633824164697485,-13.505143478914825,-2.000458907913562,-2.758070604607197,-4.23412224987309,8.209444481380476,18.107411685335183,3.714737531792234,-39.28001764755003,15.481344324463196,1.4630711521011506,-43.79208873944073,-33.599812904690395,28.16537431534657,-36.549549228025576,9.562353505499988,3.6561897845759637,-46.919302039163966,-11.46375596023838,28.885271529984713,-24.286691136940888,-7.7287167779010835,54.78350694174363,23.03166753734657,5.714401210472282,13.58661777934056,-14.671928959381175,-10.093957064829734,-3.5864386230541094,-18.40594071148157,3.7618217490919204,-1.2323982579312158,36.38198385355844
synth-org-0168-snap-004,synth-org-0168,2024-04-30,49.296,99.0,18.0,0.0,14.0,33.0,6.0,15.0,15.0,33.0,6.0,19.0,14.0,5.0,27.0,6.0,28.0,8.0,21.0,19.0,9.0,33.0,39.0,20.0,31.0,30.0,0.0,21.0,32.0,20.0,13.0,30.0,37.0,19.0,5.0,11.0,13.0,0.0,0.0,0.0,19.0,16.0,4.0,28.0,6.0,3.0,3.0,-0.9814527339470047,-1.8782059724179097,3.2645562316078847,0.446215950834728,-4.197718929251476,-1.3667363388524847,-7.4260092162454665,8.742583283896138,-3.920751707413761,-17.290221209695304,15.811976193703803,-3.22256821024916,2.323309393500566,1.8438779738933888,5.838530126303661,-7.831035092621096,-12.915144295229133,-6.170380922506961,-40.43229444215757,-2.5872815955565183,15.800583999665218,2.071424713857785,23.240248518495104,-53.178526530690306,20.03942793205767,11.46018764766781,13.759723358539414,-0.04537065444612532,59.53528595694831,-20.19015615106795,36.73781593393923,-54.52331579991008,7.348809704631231,-26.27369297565353,-32.9454638919864,-53.65880456157539,-1.5475924162257937,-23.92513011792959,-36.01335387378694,4.2959802111236485
synth-org-0168-snap-005,synth-org-0168,2024-05-30,48.89,100.0,18.0,0.0,14.0,33.0,6.0,15.0,15.0,33.0,6.0,19.0,11.0,1.0,27.0,0.0,27.0,8.0,21.0,19.0,9.0,33.0,39.0,20.0,31.0,30.0,0.0,21.0,32.0,20.0,13.0,30.0,34.0,17.0,1.0,9.0,7.0,0.0,0.0,0.0,19.0,16.0,3.0,22.0,0.0,0.0,0.0,0.891131172314549,-0.6775364781189519,4.901739715667286,-1.679974610721456,2.0719069314078142,0.7194208965226097,-0.5342770064704032,-1.4240335480981863,-14.713608624456965,1.0902195463192752,-2.855297153615465,-10.664654705596718,-27.69136443900188,3.2940517939256204,2.5153402618242757,4.577232824623124,14.407175528409086,-2.6709612728901906,6.701977746098556,-14.092457733789796,-13.00963070311381,5.783474536871957,-13.563797007247423,9.639471904613693,-7.415745431674183,84.04250565067915,-2.875714250076367,-31.696673110254373,27.617127496203132,18.611237307572683,-39.85278609514722,1.4971100525040764,40.92745181289114,18.621633636947568,-19.660653831122783,29.690961051201377,10.60480402639097,36.101048320727024,-8.462201687723129,-3.7343126797441792
synth-org-0168-snap-006,synth-org-0168,2024-06-29,49.308,103.0,11.0,0.0,8.0,29.0,2.0,15.0,15.0,33.0,6.0,19.0,11.0,1.0,27.0,0.0,27.0,8.0,21.0,19.0,9.0,33.0,34.0,19.0,27.0,26.0,0.0,21.0,32.0,20.0,13.0,30.0,32.0,17.0,1.0,2.0,5.0,0.0,0.0,0.0,18.0,10.0,3.0,22.0,0.0,0.0,0.0,1.6538158195338166,-1.856379988743194,1.8592162205991252,1.2344398517609076,1.0416413176448254,-6.658506937739254,-10.909270925663314,12.453233633982588,-8.875701655513259,17.969492076888532,-23.73216152362788,7.518229390102471,-0.5442050311871905,-1.5860779683993114,-14.493431347857499,-2.0971448602739526,-1.3861912389278281,25.92317970315093,10.67438746871767,26.261553595789703,2.7805434202454844,-10.275731441178081,1.3565280138116615,47.32392349846686,8.882190624503215,-15.700265543441235,-37.756968283040585,12.715420261051458,42.66811481116775,-40.923178176921525,18.319405297845584,10.13735549714371,-34.89314509687239,21.499744188782337,14.755114183550964,18.71287567598487,8.704597115605955,-40.7003768224168,-3.5981144089960657,5.02964819736887
synth-org-0168-snap-007,synth-org-0168,2024-07-29,49.404,103.0,11.0,0.0,8.0,29.0,2.0,15.0,15.0,33.0,6.0,19.0,11.0,1.0,27.0,0.0,27.0,8.0,21.0,19.0,9.0,33.0,34.0,19.0,27.0,26.0,0.0,21.0,32.0,20.0,13.0,30.0,32.0,17.0,1.0,2.0,5.0,0.0,0.0,0.0,18.0,10.0,3.0,22.0,0.0,0.0,0.0,1.943512305580395,-3.0992320354266663,-2.9762370376647405,-0.638607689681895,4.435528204567482,1.5859033944159016,3.4571533258745184,-6.119535774907977,4.42694607253857,-11.522646287112954,6.917336003650113,11.707050274098641,8.91838683859459,-5.025754520513274,28.775772613664333,-17.077553750286906,28.557079864890294,-32.475009227136624,3.9786321682550603,11.638397939528422,17.898070800929364,-15.331053898560562,-30.205903106356473,25.040794773994932,12.631038433504802,-25.680677447283916,-40.22295578914153,3.275145256040322,1.3965595988038473,-19.88895508269407,9.025610223126328,-9.65167445412855,-33.546958291114,-7.230367958565052,1.082610243349068,6.0531437245012905,14.016656805674796,10.824161917365107,-18.778204121064434,-8.76426470582188
synth-org-0168-snap-008,synth-org-0168,2024-08-28,48.533,103.0,11.0,0.0,8.0,29.0,2.0,9.0,15.0,31.0,0.0,18.0,11.0,1.0,27.0,0.0,27.0,8.0,21.0,19.0,9.0,33.0,34.0,19.0,27.0,26.0,0.0,21.0,32.0,20.0,13.0,30.0,32.0,17.0,1.0,2.0,5.0,0.0,0.0,0.0,18.0,10.0,3.0,22.0,0.0,0.0,0.0,-0.40570887020176816,-2.6708598534112133,-0.670137927034644,-4.019518485418762,2.5678835519281447,-12.25137934756421,2.1394595376906267,3.1145371363005943,5.802268512802542,-17.295695575447517,-1.5594756151966176,20.32593262134257,-0.749103917168889,1.266043514875777,18.133729773957818,16.159983139313898,9.820430241689118,14.551385335958146,3.3693048711315576,38.92034833858436,61.11501400112066,-22.317348270237975,36.16299136940866,-5.174291761081794,37.37760524364781,-7.1812902220179256,-2.56233804280252,-30.073204326728373,-23.115883354653647,-12.564386948710368,47.74557372663849,-46.91847553577454,-14.080676036099945,10.494953356130475,7.289544205844361,-23.414010881543046,-17.898965954199365,-38.90445249736192,0.10054070230503084,3.7219030124740256
synth-org-0168-snap-009,synth-org-0168,2024-09-27,49.336,108.0,11.0,0.0,8.0,29.0,2.0,9.0,15.0,31.0,0.0,18.0,11.0,1.0,27.0,0.0,27.0,8.0,21.0,19.0,9.0,33.0,29.0,15.0,27.0,23.0,0.0,21.0,32.0,20.0,13.0,30.0,29.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,18.0,10.0,3.0,22.0,0.0,0.0,0.0,1.144300803543861,-0.7497410298359958,-7.915046375811668,2.235701248163995,-0.5630423646140705,6.0168892364869855,9.494837410055148,-9.812884303561091,-18.296399503900943,14.19317528104871,-14.188431450351496,7.859461295040971,-24.279396116658624,12.957624036970314,0.1076063233908999,15.591653582872429,22.2026603581184,-7.399689006346535,-22.00486489625176,-10.04382350375419,-7.4788565435425065,26.711528481461315,14.528779997080804,-22.102000254555662,17.74670123265594,14.579196775669866,-55.24178919842663,59.26732076505147,-18.597230288975474,27.639201564432597,1.6165771434873626,-25.968867142646967,20.42468675061484,-41.91126446192838,-5.930530685409505,-9.285636033950654,-19.095050098871265,35.733913277526845,-42.58582828051437,38.96174117875561
synth-org-0169-snap-000,synth-org-0169,2024-01-01,90.288,135.0,3.0,14.0,28.0,15.0,4.0,6.0,4.0,8.0,7.0,36.0,12.0,15.0,11.0,10.0,8.0,37.0,18.0,36.0,21.0,5.0,31.0,23.0,29.0,13.0,20.0,37.0,18.0,38.0,25.0,5.0,27.0,3.0,6.0,36.0,7.0,9.0,0.0,9.0,17.0,24.0,4.0,33.0,30.0,0.0,8.0,0.047338847054587206,-1.3531912961242327,-3.5044674089287344,-0.8047580876690209,-5.74558592202218,-0.3708210530253615,-0.02006565277095957,5.381019486444518,4.8692846278134,1.2355258013298855,4.399902468101975,17.727586997834273,-12.587560790360348,-28.403156821904396,-20.308095561350015,6.211295246766356,3.4799217186066342,-6.363096555190141,37.82840605694216,-18.085051891271675,-11.519351367971884,-10.068158810057312,10.237162311260944,-21.287864585345044,-29.561518570632124,-16.21070435678517,-46.559652965688336,-10.529973480024216,-25.20275493782712,5.848319150341157,-45.082623492198934,8.222831770541807,-19.087747268655406,13.497019532471242,-16.92929433614444,27.267214586721103,38.518856707988746,-25.95465243769283,-14.79645688637996,-18.509292886999013
synth-org-0169-snap-001,synth-org-0169,2024-01-31,88.901,132.0,3.0,14.0,28.0,15.0,4.0,6.0,1.0,8.0,2.0,31.0,12.0,15.0,11.0,10.0,8.0,31.0,16.0,29.0,19.0,0.0,31.0,23.0,29.0,13.0,20.0,37.0,18.0,38.0,25.0,5.0,24.0,2.0,5.0,35.0,4.0,9.0,0.0,2.0,12.0,20.0,4.0,33.0,30.0,0.0,8.0,0.8436228496121135,-0.5225171849965544,2.2687839480774876,3.7608736522397836,6.664358820091834,-2.401595851805503,6.705525929952809,2.8146914499998066,4.673150146027435,-6.466645170424058,0.7181759645981683,-5.337327474846861,11.91182390935362,1.7120565711408344,7.9119704996023446,0.8574586078537866,-10.5721348872227,-8.326657510435028,-14.768311140004498,21.39423164518885,-18.236182154015474,-7.134245771889567,-12.344486822679652,-0.31403751487848486,4.230934169072302,32.719158500978395,-43.81181385862026,28.295202529036253,19.800470134006062,-9.088215547615139,8.734869976355943,50.039220336862435,38.41926396965488,-14.11459254275523,-6.397080862799028,10.592772702510587,10.294621431149519,-15.575082274374239,8.669113093321876,-22.82819396959266
synth-org-0169-snap-002,synth-org-0169,2024-03-01,89.814,136.0,3.0,14.0,28.0,15.0,4.0,0.0,0.0,4.0,0.0,27.0,12.0,15.0,11.0,10.0,8.0,30.0,9.0,29.0,14.0,0.0,31.0,23.0,29.0,13.0,20.0,37.0,18.0,38.0,25.0,5.0,24.0,2.0,5.0,35.0,4.0,9.0,0.0,2.0,12.0,20.0,4.0,33.0,30.0,0.0,8.0,1.6244355824789298,-0.6819709716865486,-4.492201441955163,-0.692282672410444,-12.888406611267325,0.7322520046081668,0.7314832704769014,2.411870245873505,13.350937676025822,-3.0140891059542074,-12.846848570148424,-1.8839681034736655,13.453493214584157,-4.918059807555303,14.593109238006093,43.451575262774945,18.727754187344367,13.612519882281061,4.427818397023569,-8.68559735504136,-5.608899661758803,10.446892930152975,28.93523882392733,-32.46367531156913,-26.75169388292603,22.673249016168725,-19.49998193967849,-32.60851549461698,52.41748916235652,-23.726704112999673,-46.69885590999815,-14.305266009104018,31.698234474469565,-71.86485000721467,12.404594428918573,26.897715186026026,-1.078456138421098,26.617952119720293,9.979740642299124,15.218934910788253
synth-org-0169-snap-003,synth-org-0169,2024-03-31,89.975,141.0,3.0,14.0,28.0,15.0,4.0,0.0,0.0,4.0,0.0,27.0,12.0,15.0,11.0,10.0,8.0,30.0,9.0,29.0,14.0,0.0,31.0,23.0,29.0,13.0,20.0,37.0,18.0,38.0,25.0,5.0,24.0,2.0,5.0,35.0,4.0,9.0,0.0,0.0,11.0,19.0,0.0,32.0,24.0,0.0,4.0,0.4311637515632948,-0.43397368789226753,-4.34062229720327,3.797564223304569,3.6036432564417837,-4.765817975250181,2.179927657293305,-2.8893734936779745,-10.727248409912676,-13.026148133579074,16.968172653919435,0.5108831024929983,-4.257555630928497,-4.035364437137015,5.911300182700684,-10.652650237786073,-23.42343041159064,17.218398784785443,15.342309660824148,-6.950726888620929,28.363679039316615,-37.84805981888692,-3.0300540289076237,-15.30334675096858,-26.750305563474626,33.02591254243223,2.652733756221689,8.405733449711578,53.33062029856789,27.798706140138776,17.80104395978202,28.737700667738807,-17.305894144193015,-28.34953734458567,28.877485236028754,-53.31122556748403,32.1122754050516,38.89897340418618,23.82466100950678,27.287983486687075
synth-org-0169-snap-004,synth-org-0169,2024-04-30,93.299,140.0,3.0,14.0,28.0,15.0,4.0,0.0,0.0,4.0,0.0,27.0,12.0,15.0,11.0,10.0,8.0,30.0,9.0,29.0,14.0,0.0,31.0,23.0,29.0,13.0,20.0,37.0,18.0,38.0,25.0,5.0,24.0,2.0,5.0,35.0,4.0,9.0,0.0,0.0,11.0,19.0,0.0,32.0,24.0,0.0,4.0,-0.8979665225733324,1.0121503892694872,-0.40849155840255225,5.154971315572972,-1.2115810167903145,-6.399788956046811,3.0113451395785313,-2.0257306759889393,12.575349083745843,-12.961718275207518,14.260829237917696,8.640416709642812,-3.6738893776408568,3.8703813688794257,-2.961106935049161,-10.145387549710806,-3.8856010951797564,-9.058621774652662,-19.675925037047808,-20.61544048445176,3.1324312100035656,22.589140849454843,30.27677971684078,-22.855789716277485,-5.438364624213158,-33.397733449904116,1.6078459446262987,8.993986278426396,-30.765470898588486,-31.449518965671704,-1.7963633004445554,1.9001132079613798,6.981304615439478,54.85608979630956,61.69806494996399,31.21549820285006,-56.06802578051694,31.872852671354376,-67.26017529964076,38.580884412004764
synth-org-0169-snap-005,synth-org-0169,2024-05-30,94.93,141.0,3.0,14.0,28.0,15.0,4.0,0.0,0.0,4.0,0.0,27.0,7.0,15.0,9.0,6.0,3.0,30.0,9.0,29.0,14.0,0.0,31.0,23.0,29.0,13.0,20.0,37.0,18.0,38.0,25.0,5.0,24.0,2.0,5.0,35.0,4.0,9.0,0.0,0.0,11.0,19.0,0.0,25.0,17.0,0.0,0.0,-1.1833930238389,-1.9231437789857615,-7.427210089077083,4.269133898038076,4.00886823122668,0.06480670044199771,7.546390538767444,6.01674858164035,3.623137198200662,18.091458250307845,5.96352459253803,-10.16722011551153,3.978333601143604,-1.4571440979792973,-3.4269822827050485,-0.12128864901480807,-39.062575043212235,0.4425940143777465,-12.674251908546971,1.9180670983110526,-14.856949908187135,-29.023205421510582,-21.366241346865966,-34.78465225835258,-5.182574445845027,40.988663453473215,-12.865743750111077,-23.959406046186352,8.677392066509293,-22.896058505781163,-12.012143145961083,34.69165322320419,-9.908837203069472,6.205175234792171,-40.74179831777704,-23.286879626596726,-10.693682481417868,-1.06804877469994,-37.93738064638144,25.893407068238076
synth-org-0169-snap-006,synth-org-0169,2024-06-29,92.549,146.0,3.0,14.0,28.0,15.0,4.0,0.0,0.0,4.0,0.0,27.0,7.0,15.0,9.0,6.0,3.0,30.0,9.0,29.0,14.0,0.0,31.0,23.0,29.0,13.0,20.0,37.0,18.0,38.0,25.0,5.0,24.0,2.0,5.0,35.0,4.0,9.0,0.0,0.0,11.0,19.0,0.0,25.0,17.0,0.0,0.0,0.21914115321106098,-1.020141355253184,-4.313997119719639,0.6092038013479821,1.8357399329383286,7.702076083297344,8.712472006601587,-7.188532910204528,6.663905661529773,-5.40544999874421,-0.12677891054411305,-9.154012735006837,-2.1232694940311685,6.128074710811867,-15.969432730256102,15.304758215867409,-29.955830734104193,-8.946365269358244,4.6913429479868825,37.58487984115756,-31.910963222622932,-32.55360647364655,12.132800522971873,14.1660495247525,3.738812340390555,24.609087481282,17.818274142868844,3.255915728475471,-20.331747771319638,9.176946282526607,44.27408989685027,40.12341333753895,8.755323539627687,-9.132234559242901,38.41530129737362,10.898642118796078,-26.981467225671068,7.76327613888874,-42.54088684901246,86.66667463131398
synth-org-0169-snap-007,synth-org-0169,2024-07-29,94.959,143.0,0.0,14.0,26.0,11.0,4.0,0.0,0.0,4.0,0.0,27.0,7.0,15.0,9.0,6.0,3.0,30.0,9.0,29.0,14.0,0.0,31.0,23.0,29.0,13.0,20.0,37.0,18.0,38.0,25.0,5.0,24.0,2.0,5.0,35.0,4.0,9.0,0.0,0.0,11.0,19.0,0.0,25.0,17.0,0.0,0.0,-0.7528456417679532,1.0517894351111132,0.4217250120819567,3.8140340760949347,-1.0061101697048949,3.5625033657658913,-1.2367242047199378,-4.4124964314871065,1.5084491507900482,-6.081403355294316,7.075170812199863,7.533864278633562,3.5021173342673944,-24.082291230566696,-12.62017186505611,18.63667240031446,-1.4956633831405022,25.102492927492037,15.383994783386434,-0.5461260221724697,-15.872657692730373,9.133245512952758,23.411278148996466,-0.4623319773807226,48.47743570214104,9.50369441038446,25.660380129815067,14.017952765342852,-18.226491652544304,-12.90762373030001,34.102396901136544,-35.396862891568944,52.61904510751734,12.757601541061184,2.4865065622710874,2.6962564075707656,-19.774652373482013,-21.41012230444028,11.976140641415032,-10.722257987980406
synth-org-0170-snap-000,synth-org-0170,2024-01-01,60.411,123.0,19.0,30.0,5.0,21.0,22.0,21.0,9.0,36.0,13.0,18.0,21.0,7.0,8.0,14.0,19.0,37.0,6.0,20.0,15.0,6.0,39.0,10.0,8.0,9.0,10.0,27.0,39.0,5.0,27.0,24.0,34.0,12.0,10.0,2.0,24.0,16.0,19.0,11.0,3.0,15.0,34.0,30.0,32.0,34.0,13.0,0.20308875308094707,1.474946890276814,0.46195875614904075,-1.5227397491903762,4.824354957782126,8.218878553385926,-4.010474139252597,3.215090413981982,0.6784932026144991,0.5206681859783524,-10.527563213035934,12.605057511355259,-8.083610066249552,-11.753678849352077,8.611524264610901,-0.021609296264291544,-14.715055007599098,20.127703340614207,-2.6314047496972233,22.008918805516814,-7.8730201279457575,5.1161114433487445,-16.00355968895573,23.30267579401845,-0.07409748360530392,-18.263326386499713,-11.124738555365646,-43.507044393572016,91.13011138621684,-35.78832343994888,-1.5822558104011168,-40.65642869183369,-23.78395479188994,-21.864209059982837,-13.278998126408304,-7.38555481658142,-25.73131745540356,-40.038881418104836,-12.516450827440092,-67.89463866262481
synth-org-0170-snap-001,synth-org-0170,2024-01-31,60.416,127.0,19.0,30.0,5.0,21.0,22.0,17.0,6.0,35.0,8.0,17.0,21.0,7.0,8.0,14.0,19.0,35.0,6.0,17.0,12.0,0.0,39.0,10.0,8.0,9.0,10.0,26.0,36.0,3.0,25.0,17.0,34.0,12.0,10.0,2.0,24.0,16.0,19.0,11.0,3.0,15.0,34.0,30.0,32.0,34.0,13.0,-1.9913469236028671,3.0552295631866584,-1.7274482065566874,-1.0078361780395475,9.886315092034941,-2.996808563776846,2.87242089697447,9.155827013045561,-7.879720090690302,-12.114889985567359,-2.2656784350697197,-2.1423084953173395,34.42200198103114,7.1031384994599485,7.608499119498432,-9.974499767007265,5.414733933186043,20.466743580713512,14.98174656495456,16.29710604819269,-23.19861892288802,29.340094226995603,-58.194136579616654,-5.345649821222225,-10.950826424892394,-2.300896777556389,31.97947859102657,-18.10609102352067,-34.116434050009495,54.07719165266924,32.29006148644018,-29.104405984498257,36.4074472154465,25.064729503590566,-27.71303311574804,-12.051829728510105,39.43425214880436,42.512152561374975,-42.99165890323884,-23.950762970746062
synth-org-0170-snap-002,synth-org-0170,2024-03-01,60.628,125.0,19.0,30.0,5.0,21.0,22.0,17.0,6.0,35.0,8.0,17.0,21.0,7.0,8.0,14.0,19.0,35.0,6.0,17.0,12.0,0.0,39.0,10.0,8.0,9.0,10.0,26.0,36.0,3.0,25.0,17.0,34.0,12.0,10.0,2.0,24.0,16.0,19.0,11.0,3.0,15.0,34.0,30.0,32.0,34.0,13.0,0.4058249267354922,-1.032567122894293,-0.9906271008404249,-2.075649088127463,-10.043319707992246,6.6182380154228175,10.008336373882383,-5.287748072060993,5.316320305752711,10.237144733014805,-0.18358994288987587,1.2824328356231518,-6.967441799490252,17.53533018221439,14.31744544785895,-8.111808992200817,7.122225831010988,-21.997493931106007,22.685061476220522,6.999301307270404,15.768574668257365,33.28376761148983,8.179297302182153,31.362360531179547,33.058599617462065,-40.80915509848458,16.750006432944083,-23.860291233321522,6.708901459983645,-40.338850671265995,5.6052614137887184,28.292727501529118,-82.65677933255968,-15.310571998517265,1.9394117582025925,17.40685553372022,-29.912796811418765,23.568897406483895,-3.008694127236653,21.786110487009154
synth-org-0170-snap-003,synth-org-0170,2024-03-31,60.711,125.0,19.0,25.0,2.0,18.0,18.0,17.0,6.0,35.0,8.0,17.0,21.0,7.0,8.0,14.0,19.0,35.0,6.0,17.0,12.0,0.0,33.0,4.0,5.0,4.0,10.0,26.0,36.0,3.0,25.0,17.0,34.0,12.0,10.0,2.0,24.0,16.0,19.0,11.0,3.0,15.0,34.0,30.0,32.0,34.0,13.0,0.3349119028891999,-2.761046186182488,-1.3998875773138857,2.2269146016672288,-3.459007011529531,-3.016844755498985,-4.5518275732660465,-6.9626045550211275,-6.548789045078433,-0.4155594994653764,-0.3536298295313432,-8.032508992801409,-6.187418917117436,39.62219272343219,-5.149234616471752,3.085690009933516,-9.22852116131445,-12.88310993738346,-13.835923758668816,-0.6776472531451996,-7.999308114981334,20.937515669622115,-8.545129833414075,11.225913606150138,-11.666004651296243,-5.6529386967746555,-6.277369402260925,-7.162056323708597,-35.55757996925278,12.07323395476163,-0.6304019147360088,3.7539246375935416,5.26731014081421,-26.29766760992414,-51.474912960245284,-12.463898648324616,29.82242581541954,-0.15556672814839698,61.77054313039734,-87.01016769104658
synth-org-0170-snap-004,synth-org-0170,2024-04-30,62.569,122.0,19.0,25.0,2.0,18.0,18.0,17.0,6.0,35.0,8.0,17.0,21.0,7.0,8.0,14.0,19.0,30.0,2.0,10.0,11.0,0.0,33.0,4.0,5.0,4.0,10.0,26.0,36.0,3.0,25.0,17.0,34.0,12.0,10.0,2.0,24.0,13.0,12.0,8.0,0.0,8.0,30.0,28.0,30.0,34.0,8.0,2.157435013264576,-1.9203094523962243,-0.1894074765087549,-5.189092696622443,4.01791755934996,5.202322335700843,-1.2661920064827388,9.300906169557795,-0.24640195907725576,-5.850231677545286,21.080929630367706,-7.802478441201968,14.872355896070221,11.045358600956686,10.232931794988186,-20.16557214968744,11.934267055943547,-8.533509309791233,3.064123316814711,14.661671010380777,-13.646397314229976,-16.85727094304707,-24.376281200398697,-10.088439839751556,5.013504003758172,-5.915396367862755,-40.042041269407086,64.65506944675218,16.286451877059747,-29.155820703129784,-69.29581192842772,35.07485410199636,29.256055241642773,33.05088877796062,-41.10834139148466,-45.50708687076821,-17.641213641699007,26.11203095381723,-21.702082928558454,-10.921018217030543
synth-org-0170-snap-005,synth-org-0170,2024-05-30,62.916,122.0,19.0,25.0,2.0,18.0,18.0,17.0,6.0,35.0,8.0,17.0,21.0,7.0,8.0,14.0,19.0,30.0,2.0,10.0,11.0,0.0,33.0,4.0,5.0,4.0,10.0,26.0,36.0,3.0,25.0,17.0,34.0,12.0,10.0,2.0,24.0,13.0,12.0,8.0,0.0,8.0,30.0,28.0,30.0,34.0,8.0,0.47193185849197883,-1.6635182815218355,0.6109753436290501,-6.032334639771453,5.780718285914665,-15.016338502898492,5.999969341803196,9.932296455640815,12.438540958718544,-9.60152338326838,14.250398657954086,-10.066006604207173,18.069469786499297,-1.093189394272894,13.359578470108952,6.417561471043517,0.9329375842800187,-33.716354944704804,-9.734261238809497,4.484415120553907,8.703329838197604,-5.997881157860336,-7.94260579308977,-19.993241718485677,21.89508401598886,-2.3130461456546425,-26.890719763395957,-13.33375476490444,30.808174869431912,14.78024686485101,-10.789613393746242,11.39375663562413,7.690550288856819,16.880407013531876,-7.398558372365805,38.59058158694127,26.643519182554122,22.60093214863055,-45.73092137601173,-24.063001676070364
